date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2021-02-06,-5.43,5.89,450,"1991-01-30 2020-02-13",85.41,7.58,450,"1991-01-30 2020-02-13",-1.31,5.36,450,"1991-01-30 2020-02-13",31.05,11.2,450,"1991-01-30 2020-02-13",-13.03,6.46,450,"1991-01-30 2020-02-13",60.16,10.53,450,"1991-01-30 2020-02-13",-9.39,6,450,"1991-01-30 2020-02-13",6.35,5.75,450,"1991-01-30 2020-02-13",1.6,4.26,448,"1991-01-30 2020-02-13",0.6,2.63,448,"1991-01-30 2020-02-13",1.08,3.16,449,"1991-01-30 2020-02-13",7.2,9.02,439,"1991-01-30 2020-02-13",,,,
2021-02-05,-5.29,5.95,450,"1991-01-29 2020-02-12",85.66,7.57,450,"1991-01-29 2020-02-12",-1.22,5.35,450,"1991-01-29 2020-02-12",30.79,11.19,450,"1991-01-29 2020-02-12",-12.85,6.48,450,"1991-01-29 2020-02-12",60.63,10.8,450,"1991-01-29 2020-02-12",-9.26,6,450,"1991-01-29 2020-02-12",6.33,5.78,450,"1991-01-29 2020-02-12",1.69,4.36,448,"1991-01-29 2020-02-12",0.69,2.81,448,"1991-01-29 2020-02-12",1.07,3.16,449,"1991-01-29 2020-02-12",7.2,9.16,438,"1991-01-29 2020-02-12",,,,
2021-02-04,-5.27,5.92,450,"1991-01-28 2020-02-11",85.75,7.67,450,"1991-01-28 2020-02-11",-1.17,5.35,450,"1991-01-28 2020-02-11",30.42,11.05,450,"1991-01-28 2020-02-11",-12.66,6.49,450,"1991-01-28 2020-02-11",60.9,10.95,450,"1991-01-28 2020-02-11",-9.09,6.01,450,"1991-01-28 2020-02-11",6.23,5.68,450,"1991-01-28 2020-02-11",1.69,4.37,448,"1991-01-28 2020-02-11",0.67,2.81,448,"1991-01-28 2020-02-11",1.1,3.31,449,"1991-01-28 2020-02-11",7.3,9.25,437,"1991-01-28 2020-02-11",,,,
2021-02-03,-5.16,5.91,450,"1991-01-27 2020-02-10",85.95,7.67,450,"1991-01-27 2020-02-10",-1.08,5.38,450,"1991-01-27 2020-02-10",30.31,11.1,450,"1991-01-27 2020-02-10",-12.58,6.45,450,"1991-01-27 2020-02-10",61.11,11.07,450,"1991-01-27 2020-02-10",-9.03,6.01,450,"1991-01-27 2020-02-10",6.32,5.84,450,"1991-01-27 2020-02-10",1.79,4.42,448,"1991-01-27 2020-02-10",0.7,2.76,448,"1991-01-27 2020-02-10",1.18,3.4,449,"1991-01-27 2020-02-10",7.3,9.27,436,"1991-01-27 2020-02-10",,,,
2021-02-02,-5.31,5.97,450,"1991-01-26 2020-02-09",85.75,7.75,450,"1991-01-26 2020-02-09",-1.22,5.45,450,"1991-01-26 2020-02-09",30.18,10.86,450,"1991-01-26 2020-02-09",-12.67,6.56,450,"1991-01-26 2020-02-09",61,11,450,"1991-01-26 2020-02-09",-9.1,6.11,450,"1991-01-26 2020-02-09",6.42,5.97,450,"1991-01-26 2020-02-09",1.76,4.41,448,"1991-01-26 2020-02-09",0.71,2.77,448,"1991-01-26 2020-02-09",1.17,3.46,449,"1991-01-26 2020-02-09",7.2,9.17,435,"1991-01-26 2020-02-09",,,,
2021-02-01,-5.34,5.96,450,"1991-01-25 2020-02-08",85.76,7.85,450,"1991-01-25 2020-02-08",-1.3,5.4,450,"1991-01-25 2020-02-08",30.22,10.8,450,"1991-01-25 2020-02-08",-12.77,6.61,450,"1991-01-25 2020-02-08",60.93,10.94,450,"1991-01-25 2020-02-08",-9.18,6.18,450,"1991-01-25 2020-02-08",6.36,6.09,450,"1991-01-25 2020-02-08",1.74,4.34,448,"1991-01-25 2020-02-08",0.71,2.68,448,"1991-01-25 2020-02-08",1.14,3.43,449,"1991-01-25 2020-02-08",7.1,9.05,434,"1991-01-25 2020-02-08",,,,
2021-01-31,-5.19,5.99,450,"1991-01-24 2020-02-07",85.92,7.98,450,"1991-01-24 2020-02-07",-1.24,5.36,450,"1991-01-24 2020-02-07",30.43,10.65,450,"1991-01-24 2020-02-07",-12.76,6.7,450,"1991-01-24 2020-02-07",60.96,10.76,450,"1991-01-24 2020-02-07",-9.16,6.27,450,"1991-01-24 2020-02-07",6.3,6,450,"1991-01-24 2020-02-07",1.67,3.9,449,"1991-01-24 2020-02-07",0.72,2.73,449,"1991-01-24 2020-02-07",1.06,3.07,449,"1991-01-24 2020-02-07",7,8.96,432,"1991-01-24 2020-02-07",,,,
2021-01-30,-5.13,6.18,450,"1991-01-23 2020-02-06",86.12,8.08,450,"1991-01-23 2020-02-06",-1.23,5.52,450,"1991-01-23 2020-02-06",30.37,10.62,450,"1991-01-23 2020-02-06",-12.73,6.91,450,"1991-01-23 2020-02-06",61,10.8,450,"1991-01-23 2020-02-06",-9.09,6.43,450,"1991-01-23 2020-02-06",6.36,5.95,450,"1991-01-23 2020-02-06",1.74,3.96,448,"1991-01-23 2020-02-06",0.79,2.79,448,"1991-01-23 2020-02-06",1.06,3.07,448,"1991-01-23 2020-02-06",6.9,8.81,432,"1991-01-23 2020-02-06",,,,
2021-01-29,-5.12,6.24,450,"1991-01-22 2020-02-05",86.16,8.04,450,"1991-01-22 2020-02-05",-1.25,5.58,450,"1991-01-22 2020-02-05",30.34,10.7,450,"1991-01-22 2020-02-05",-12.78,7.03,450,"1991-01-22 2020-02-05",61.03,10.92,450,"1991-01-22 2020-02-05",-9.17,6.52,450,"1991-01-22 2020-02-05",6.25,5.86,450,"1991-01-22 2020-02-05",1.7,3.69,448,"1991-01-22 2020-02-05",0.81,2.81,448,"1991-01-22 2020-02-05",1.01,2.77,448,"1991-01-22 2020-02-05",6.8,8.68,432,"1991-01-22 2020-02-05",,,,
2021-01-28,-5.28,6.4,450,"1991-01-21 2020-02-04",86.18,8.06,450,"1991-01-21 2020-02-04",-1.41,5.67,450,"1991-01-21 2020-02-04",30.03,10.62,450,"1991-01-21 2020-02-04",-12.85,7.12,450,"1991-01-21 2020-02-04",61.16,10.89,450,"1991-01-21 2020-02-04",-9.33,6.59,450,"1991-01-21 2020-02-04",6.11,5.67,450,"1991-01-21 2020-02-04",1.71,3.71,448,"1991-01-21 2020-02-04",0.85,2.87,448,"1991-01-21 2020-02-04",0.96,2.64,448,"1991-01-21 2020-02-04",6.8,8.62,433,"1991-01-21 2020-02-03",,,,
2021-01-27,-5.5,6.46,450,"1991-01-20 2020-02-03",86.19,7.99,450,"1991-01-20 2020-02-03",-1.61,5.71,450,"1991-01-20 2020-02-03",29.82,10.45,450,"1991-01-20 2020-02-03",-13.06,7.2,450,"1991-01-20 2020-02-03",61.14,11,450,"1991-01-20 2020-02-03",-9.55,6.64,450,"1991-01-20 2020-02-03",6.14,5.7,450,"1991-01-20 2020-02-03",1.66,3.81,448,"1991-01-20 2020-02-03",0.82,3.06,448,"1991-01-20 2020-02-03",0.94,2.64,448,"1991-01-20 2020-02-03",6.8,8.54,435,"1991-01-20 2020-02-03",,,,
2021-01-26,-5.59,6.49,450,"1991-01-19 2020-02-02",86.07,8.03,450,"1991-01-19 2020-02-02",-1.73,5.7,450,"1991-01-19 2020-02-02",30.06,10.47,450,"1991-01-19 2020-02-02",-13.21,7.17,450,"1991-01-19 2020-02-02",61.29,11.01,450,"1991-01-19 2020-02-02",-9.7,6.61,450,"1991-01-19 2020-02-02",6.38,5.73,450,"1991-01-19 2020-02-02",1.63,3.79,448,"1991-01-19 2020-02-02",0.79,3.04,448,"1991-01-19 2020-02-02",0.94,2.62,448,"1991-01-19 2020-02-02",6.6,8.48,436,"1991-01-19 2020-02-02",,,,
2021-01-25,-5.56,6.58,450,"1991-01-18 2020-02-01",86.24,8.09,450,"1991-01-18 2020-02-01",-1.76,5.77,450,"1991-01-18 2020-02-01",30.33,10.51,450,"1991-01-18 2020-02-01",-13.21,7.31,450,"1991-01-18 2020-02-01",61.29,11.21,450,"1991-01-18 2020-02-01",-9.66,6.7,450,"1991-01-18 2020-02-01",6.46,5.75,450,"1991-01-18 2020-02-01",1.67,3.83,448,"1991-01-18 2020-02-01",0.82,3.07,448,"1991-01-18 2020-02-01",0.96,2.67,448,"1991-01-18 2020-02-01",6.6,8.45,436,"1991-01-18 2020-02-01",,,,
2021-01-24,-5.55,6.63,450,"1991-01-17 2020-01-31",86.32,8.24,450,"1991-01-17 2020-01-31",-1.82,5.77,450,"1991-01-17 2020-01-31",30.33,10.37,450,"1991-01-17 2020-01-31",-13.31,7.44,450,"1991-01-17 2020-01-31",61.6,11.35,450,"1991-01-17 2020-01-31",-9.75,6.8,450,"1991-01-17 2020-01-31",6.33,5.71,450,"1991-01-17 2020-01-31",1.71,3.84,448,"1991-01-17 2020-01-31",0.9,3.23,448,"1991-01-17 2020-01-31",0.94,2.55,448,"1991-01-17 2020-01-31",6.5,8.51,436,"1991-01-17 2020-01-31",,,,
2021-01-23,-5.54,6.57,450,"1991-01-16 2020-01-30",86.32,8.28,450,"1991-01-16 2020-01-30",-1.85,5.74,450,"1991-01-16 2020-01-30",30.53,10.42,450,"1991-01-16 2020-01-30",-13.41,7.52,450,"1991-01-16 2020-01-30",61.53,11.4,450,"1991-01-16 2020-01-30",-9.82,6.86,450,"1991-01-16 2020-01-30",6.47,5.65,450,"1991-01-16 2020-01-30",1.74,3.83,448,"1991-01-16 2020-01-30",0.95,3.3,448,"1991-01-16 2020-01-30",0.92,2.46,448,"1991-01-16 2020-01-30",6.4,8.69,437,"1991-01-16 2020-01-28",,,,
2021-01-22,-5.6,6.62,450,"1991-01-15 2020-01-29",86.26,8.22,450,"1991-01-15 2020-01-29",-1.92,5.79,450,"1991-01-15 2020-01-29",30.33,10.24,450,"1991-01-15 2020-01-29",-13.32,7.57,450,"1991-01-15 2020-01-29",61.84,11.42,450,"1991-01-15 2020-01-29",-9.75,6.91,450,"1991-01-15 2020-01-29",6.38,5.53,450,"1991-01-15 2020-01-29",1.87,4.3,448,"1991-01-15 2020-01-29",1.04,3.83,448,"1991-01-15 2020-01-29",0.96,2.51,448,"1991-01-15 2020-01-29",6.3,8.87,436,"1991-01-15 2020-01-28",,,,
2021-01-21,-5.58,6.71,450,"1991-01-14 2020-01-28",86.35,8.23,450,"1991-01-14 2020-01-28",-1.93,5.88,450,"1991-01-14 2020-01-28",30.37,10.34,450,"1991-01-14 2020-01-28",-13.37,7.65,450,"1991-01-14 2020-01-28",61.82,11.26,450,"1991-01-14 2020-01-28",-9.8,6.97,450,"1991-01-14 2020-01-28",6.29,5.49,450,"1991-01-14 2020-01-28",1.84,4.3,448,"1991-01-14 2020-01-28",0.98,3.72,448,"1991-01-14 2020-01-28",0.99,2.64,448,"1991-01-14 2020-01-28",6.2,8.71,436,"1991-01-14 2020-01-28",,,,
2021-01-20,-5.41,6.89,450,"1991-01-13 2020-01-27",86.56,8.34,450,"1991-01-13 2020-01-27",-1.83,6.04,450,"1991-01-13 2020-01-27",30.48,10.35,450,"1991-01-13 2020-01-27",-13.31,7.8,450,"1991-01-13 2020-01-27",62.01,11.45,450,"1991-01-13 2020-01-27",-9.76,7.03,450,"1991-01-13 2020-01-27",6.34,5.5,450,"1991-01-13 2020-01-27",1.85,4.37,448,"1991-01-13 2020-01-27",1.04,3.92,448,"1991-01-13 2020-01-27",0.92,2.3,448,"1991-01-13 2020-01-27",6.2,8.75,436,"1991-01-13 2020-01-27",,,,
2021-01-19,-5.19,6.98,450,"1991-01-12 2020-01-26",86.78,8.41,450,"1991-01-12 2020-01-26",-1.66,6.11,450,"1991-01-12 2020-01-26",30.45,10.12,450,"1991-01-12 2020-01-26",-13.04,7.82,450,"1991-01-12 2020-01-26",62.54,11.33,450,"1991-01-12 2020-01-26",-9.53,7.02,450,"1991-01-12 2020-01-26",6.26,5.45,450,"1991-01-12 2020-01-26",1.87,4.34,448,"1991-01-12 2020-01-26",1.1,3.95,448,"1991-01-12 2020-01-26",0.88,2.19,448,"1991-01-12 2020-01-26",6.1,8.72,436,"1991-01-12 2020-01-26",,,,
2021-01-18,-4.93,7.05,450,"1991-01-11 2020-01-25",87.04,8.4,450,"1991-01-11 2020-01-25",-1.44,6.18,450,"1991-01-11 2020-01-25",30.72,10.38,450,"1991-01-11 2020-01-25",-12.77,7.81,450,"1991-01-11 2020-01-25",62.87,11.52,450,"1991-01-11 2020-01-25",-9.3,7.03,450,"1991-01-11 2020-01-25",6.21,5.45,450,"1991-01-11 2020-01-25",2.08,5.14,447,"1991-01-11 2020-01-25",1.29,4.83,447,"1991-01-11 2020-01-25",0.87,2.1,448,"1991-01-11 2020-01-25",6.1,8.76,436,"1991-01-11 2020-01-25",,,,
2021-01-17,-4.8,7.08,450,"1991-01-10 2020-01-24",87.17,8.28,450,"1991-01-10 2020-01-24",-1.3,6.24,450,"1991-01-10 2020-01-24",30.85,10.48,450,"1991-01-10 2020-01-24",-12.68,7.85,450,"1991-01-10 2020-01-24",62.88,11.54,450,"1991-01-10 2020-01-24",-9.17,7.07,450,"1991-01-10 2020-01-24",6.3,5.32,450,"1991-01-10 2020-01-24",2.13,5.24,446,"1991-01-10 2020-01-24",1.35,4.91,446,"1991-01-10 2020-01-24",0.86,2.09,447,"1991-01-10 2020-01-24",6.1,8.81,436,"1991-01-10 2020-01-24",,,,
2021-01-16,-4.82,7.14,450,"1991-01-09 2020-01-23",87.19,8.3,450,"1991-01-09 2020-01-23",-1.26,6.31,450,"1991-01-09 2020-01-23",30.76,10.66,450,"1991-01-09 2020-01-23",-12.55,7.87,450,"1991-01-09 2020-01-23",63.02,11.58,450,"1991-01-09 2020-01-23",-9.06,7.09,450,"1991-01-09 2020-01-23",6.28,5.33,450,"1991-01-09 2020-01-23",2.13,5.23,447,"1991-01-09 2020-01-23",1.34,4.86,447,"1991-01-09 2020-01-23",0.87,2.14,448,"1991-01-09 2020-01-23",6.1,8.84,439,"1991-01-09 2020-01-23",,,,
2021-01-15,-4.87,7.01,450,"1991-01-08 2020-01-22",87.13,8.16,450,"1991-01-08 2020-01-22",-1.3,6.23,450,"1991-01-08 2020-01-22",30.82,10.67,450,"1991-01-08 2020-01-22",-12.58,7.82,450,"1991-01-08 2020-01-22",63,11.56,450,"1991-01-08 2020-01-22",-9.13,7.07,450,"1991-01-08 2020-01-22",6.24,5.33,450,"1991-01-08 2020-01-22",2.08,5.17,448,"1991-01-08 2020-01-22",1.29,4.82,448,"1991-01-08 2020-01-22",0.89,2.18,449,"1991-01-08 2020-01-22",6.1,8.81,438,"1991-01-08 2020-01-22",,,,
2021-01-14,-4.79,7.03,450,"1991-01-07 2020-01-21",87.23,8.16,450,"1991-01-07 2020-01-21",-1.27,6.27,450,"1991-01-07 2020-01-21",30.9,10.64,450,"1991-01-07 2020-01-21",-12.57,7.81,450,"1991-01-07 2020-01-21",63.03,11.36,450,"1991-01-07 2020-01-21",-9.08,7.07,450,"1991-01-07 2020-01-21",6.29,5.39,450,"1991-01-07 2020-01-21",2.09,5.21,448,"1991-01-07 2020-01-21",1.29,4.87,448,"1991-01-07 2020-01-21",0.91,2.17,449,"1991-01-07 2020-01-21",6,8.77,438,"1991-01-07 2020-01-21",,,,
2021-01-13,-4.54,6.93,450,"1991-01-06 2020-01-20",87.46,8.14,450,"1991-01-06 2020-01-20",-1.06,6.22,450,"1991-01-06 2020-01-20",31.13,10.81,450,"1991-01-06 2020-01-20",-12.36,7.79,450,"1991-01-06 2020-01-20",63.3,11.53,450,"1991-01-06 2020-01-20",-8.85,7.03,450,"1991-01-06 2020-01-20",6.32,5.47,450,"1991-01-06 2020-01-20",2.11,5.18,448,"1991-01-06 2020-01-20",1.26,4.84,448,"1991-01-06 2020-01-20",0.96,2.2,449,"1991-01-06 2020-01-20",5.9,8.73,437,"1991-01-06 2020-01-20",,,,
2021-01-12,-4.29,6.92,450,"1991-01-05 2020-01-19",87.65,8.19,450,"1991-01-05 2020-01-19",-0.89,6.17,450,"1991-01-05 2020-01-19",31.06,10.7,450,"1991-01-05 2020-01-19",-12.07,7.77,450,"1991-01-05 2020-01-19",63.66,11.59,450,"1991-01-05 2020-01-19",-8.54,7.02,450,"1991-01-05 2020-01-19",6.33,5.43,450,"1991-01-05 2020-01-19",2.17,5.04,448,"1991-01-05 2020-01-19",1.26,4.64,448,"1991-01-05 2020-01-19",1.01,2.28,449,"1991-01-05 2020-01-19",5.7,8.66,437,"1991-01-05 2020-01-19",,,,
2021-01-11,-4.17,6.94,450,"1991-01-04 2020-01-18",87.8,8.24,450,"1991-01-04 2020-01-18",-0.77,6.22,450,"1991-01-04 2020-01-18",31.1,10.75,450,"1991-01-04 2020-01-18",-11.89,7.86,450,"1991-01-04 2020-01-18",63.78,11.68,450,"1991-01-04 2020-01-18",-8.34,7.07,450,"1991-01-04 2020-01-18",6.28,5.4,450,"1991-01-04 2020-01-18",2.2,5.06,448,"1991-01-04 2020-01-18",1.32,4.68,448,"1991-01-04 2020-01-18",0.98,2.26,449,"1991-01-04 2020-01-18",5.5,8.56,437,"1991-01-04 2020-01-18",,,,
2021-01-10,-4.03,6.99,450,"1991-01-03 2020-01-17",87.86,8.27,450,"1991-01-03 2020-01-17",-0.65,6.25,450,"1991-01-03 2020-01-17",30.99,10.6,450,"1991-01-03 2020-01-17",-11.77,7.88,450,"1991-01-03 2020-01-17",63.9,11.74,450,"1991-01-03 2020-01-17",-8.22,7.11,450,"1991-01-03 2020-01-17",6.4,5.37,450,"1991-01-03 2020-01-17",2.22,5.1,448,"1991-01-03 2020-01-17",1.34,4.72,448,"1991-01-03 2020-01-17",0.97,2.2,449,"1991-01-03 2020-01-17",5.3,8.36,436,"1991-01-03 2020-01-16",,,,
2021-01-09,-3.94,6.96,450,"1991-01-02 2020-01-16",87.81,8.16,450,"1991-01-02 2020-01-16",-0.55,6.27,450,"1991-01-02 2020-01-16",31.06,10.51,450,"1991-01-02 2020-01-16",-11.61,7.79,450,"1991-01-02 2020-01-16",63.88,11.71,450,"1991-01-02 2020-01-16",-8.08,7.03,450,"1991-01-02 2020-01-16",6.6,5.48,450,"1991-01-02 2020-01-16",2.18,5.08,448,"1991-01-02 2020-01-16",1.31,4.68,448,"1991-01-02 2020-01-16",0.96,2.24,449,"1991-01-02 2020-01-16",4.9,7.95,437,"1991-01-02 2020-01-16",,,,
2021-01-08,-3.83,6.97,450,"1991-01-01 2020-01-15",87.8,8.35,450,"1991-01-01 2020-01-15",-0.42,6.27,450,"1991-01-01 2020-01-15",30.96,10.46,450,"1991-01-01 2020-01-15",-11.42,7.68,450,"1991-01-01 2020-01-15",63.97,11.7,450,"1991-01-01 2020-01-15",-7.86,6.9,450,"1991-01-01 2020-01-15",6.51,5.51,450,"1991-01-01 2020-01-15",2.16,5.06,448,"1991-01-01 2020-01-15",1.27,4.64,448,"1991-01-01 2020-01-15",0.97,2.25,449,"1991-01-01 2020-01-15",4.7,7.33,436,"1991-01-01 2020-01-14",,,,
2021-01-07,-3.59,6.89,450,"1990-12-31 2020-01-14",87.98,8.44,450,"1990-12-31 2020-01-14",-0.23,6.18,450,"1990-12-31 2020-01-14",31.09,10.55,450,"1990-12-31 2020-01-14",-11.27,7.58,450,"1990-12-31 2020-01-14",63.92,11.6,450,"1990-12-31 2020-01-14",-7.67,6.82,450,"1990-12-31 2020-01-14",6.5,5.62,450,"1990-12-31 2020-01-14",2.08,4.7,447,"1990-12-31 2020-01-14",1.23,4.26,447,"1990-12-31 2020-01-14",0.93,2.21,448,"1990-12-31 2020-01-14",4.4,6.62,438,"1990-12-31 2020-01-14",,,,
2021-01-06,-3.5,6.79,450,"1990-12-30 2020-01-13",87.92,8.48,450,"1990-12-30 2020-01-13",-0.11,6.08,450,"1990-12-30 2020-01-13",31.2,10.52,450,"1990-12-30 2020-01-13",-11.08,7.44,450,"1990-12-30 2020-01-13",64.03,11.82,450,"1990-12-30 2020-01-13",-7.45,6.68,450,"1990-12-30 2020-01-13",6.55,5.67,450,"1990-12-30 2020-01-13",2.11,4.66,447,"1990-12-30 2020-01-13",1.3,4.31,447,"1990-12-30 2020-01-13",0.88,2.04,448,"1990-12-30 2020-01-13",4.1,6.27,437,"1990-12-30 2020-01-13",,,,
2021-01-05,-3.47,6.65,450,"1990-12-29 2020-01-12",87.94,8.48,450,"1990-12-29 2020-01-12",-0.08,5.91,450,"1990-12-29 2020-01-12",31.13,10.43,450,"1990-12-29 2020-01-12",-10.9,7.27,450,"1990-12-29 2020-01-12",64.15,11.67,450,"1990-12-29 2020-01-12",-7.27,6.6,450,"1990-12-29 2020-01-12",6.4,5.61,450,"1990-12-29 2020-01-12",2.14,4.67,446,"1990-12-29 2020-01-12",1.36,4.35,446,"1990-12-29 2020-01-12",0.86,2.02,447,"1990-12-29 2020-01-12",3.9,5.85,435,"1990-12-29 2020-01-12",,,,
2021-01-04,-3.52,6.63,450,"1990-12-28 2020-01-11",87.79,8.37,450,"1990-12-28 2020-01-11",-0.1,5.91,450,"1990-12-28 2020-01-11",31.06,10.83,450,"1990-12-28 2020-01-11",-10.88,7.28,450,"1990-12-28 2020-01-11",63.95,11.68,450,"1990-12-28 2020-01-11",-7.26,6.65,450,"1990-12-28 2020-01-11",6.36,5.53,450,"1990-12-28 2020-01-11",2.02,4.57,445,"1990-12-28 2020-01-11",1.27,4.24,445,"1990-12-28 2020-01-11",0.83,1.99,446,"1990-12-28 2020-01-11",3.7,5.59,432,"1990-12-28 2020-01-10",,,,
2021-01-03,-3.52,6.6,450,"1990-12-27 2020-01-10",87.77,8.34,450,"1990-12-27 2020-01-10",-0.07,5.88,450,"1990-12-27 2020-01-10",30.71,10.55,450,"1990-12-27 2020-01-10",-10.86,7.3,450,"1990-12-27 2020-01-10",63.98,11.46,450,"1990-12-27 2020-01-10",-7.32,6.66,450,"1990-12-27 2020-01-10",6.32,5.37,450,"1990-12-27 2020-01-10",1.84,3.67,445,"1990-12-27 2020-01-10",1.11,3.23,445,"1990-12-27 2020-01-10",0.8,1.95,445,"1990-12-27 2020-01-10",3.7,5.48,428,"1990-12-27 2020-01-10",,,,
2021-01-02,-3.49,6.58,450,"1990-12-26 2020-01-09",87.85,8.31,450,"1990-12-26 2020-01-09",-0.05,5.87,450,"1990-12-26 2020-01-09",30.53,10.38,450,"1990-12-26 2020-01-09",-10.7,7.22,450,"1990-12-26 2020-01-09",64.3,11.4,450,"1990-12-26 2020-01-09",-7.22,6.55,450,"1990-12-26 2020-01-09",6.34,5.42,450,"1990-12-26 2020-01-09",1.81,3.61,446,"1990-12-26 2020-01-09",1.08,3.22,446,"1990-12-26 2020-01-09",0.81,1.95,446,"1990-12-26 2020-01-09",3.6,5.47,425,"1990-12-26 2020-01-09",,,,
2021-01-01,-3.43,6.42,450,"1990-12-25 2020-01-08",87.85,8.18,450,"1990-12-25 2020-01-08",-0.01,5.75,450,"1990-12-25 2020-01-08",30.44,10.43,450,"1990-12-25 2020-01-08",-10.55,7.13,450,"1990-12-25 2020-01-08",64.48,11.44,450,"1990-12-25 2020-01-08",-7.1,6.48,450,"1990-12-25 2020-01-08",6.34,5.45,450,"1990-12-25 2020-01-08",1.8,3.62,446,"1990-12-25 2020-01-08",1.08,3.24,446,"1990-12-25 2020-01-08",0.81,1.92,446,"1990-12-25 2020-01-08",3.6,5.49,422,"1990-12-25 2020-01-08",,,,
2020-12-31,-3.29,6.42,450,"1990-12-24 2020-01-07",87.9,8.22,450,"1990-12-24 2020-01-07",0.12,5.73,450,"1990-12-24 2020-01-07",30.47,10.58,450,"1990-12-24 2020-01-07",-10.39,7.02,450,"1990-12-24 2020-01-07",64.52,11.43,450,"1990-12-24 2020-01-07",-6.93,6.4,450,"1990-12-24 2020-01-07",6.34,5.53,450,"1990-12-24 2020-01-07",1.79,3.64,445,"1990-12-24 2020-01-07",1.09,3.25,445,"1990-12-24 2020-01-07",0.77,1.86,445,"1990-12-24 2020-01-07",3.5,5.64,420,"1990-12-24 2020-01-07",,,,
2020-12-30,-3.02,6.38,450,"1990-12-23 2020-01-06",88.11,8.27,450,"1990-12-23 2020-01-06",0.36,5.62,450,"1990-12-23 2020-01-06",30.4,10.58,450,"1990-12-23 2020-01-06",-10.09,6.91,450,"1990-12-23 2020-01-06",64.89,11.48,450,"1990-12-23 2020-01-06",-6.66,6.26,450,"1990-12-23 2020-01-06",6.33,5.51,450,"1990-12-23 2020-01-06",1.95,3.93,444,"1990-12-23 2020-01-06",1.21,3.45,444,"1990-12-23 2020-01-06",0.78,1.99,444,"1990-12-23 2020-01-06",3.5,5.67,417,"1990-12-23 2020-01-06",,,,
2020-12-29,-2.85,6.28,450,"1990-12-22 2020-01-05",88.16,8.2,450,"1990-12-22 2020-01-05",0.54,5.57,450,"1990-12-22 2020-01-05",30.42,10.51,450,"1990-12-22 2020-01-05",-9.82,6.82,450,"1990-12-22 2020-01-05",64.95,11.23,450,"1990-12-22 2020-01-05",-6.38,6.18,450,"1990-12-22 2020-01-05",6.48,5.54,450,"1990-12-22 2020-01-05",1.96,4.01,443,"1990-12-22 2020-01-05",1.26,3.56,443,"1990-12-22 2020-01-05",0.75,1.97,443,"1990-12-22 2020-01-05",3.5,5.72,414,"1990-12-22 2020-01-05",,,,
2020-12-28,-2.72,6.11,450,"1990-12-21 2020-01-04",88.2,8.13,450,"1990-12-21 2020-01-04",0.7,5.45,450,"1990-12-21 2020-01-04",30.42,10.73,450,"1990-12-21 2020-01-04",-9.64,6.65,450,"1990-12-21 2020-01-04",65,11.18,450,"1990-12-21 2020-01-04",-6.23,6.06,450,"1990-12-21 2020-01-04",6.39,5.49,450,"1990-12-21 2020-01-04",1.99,4.09,442,"1990-12-21 2020-01-04",1.32,3.68,442,"1990-12-21 2020-01-04",0.72,1.9,442,"1990-12-21 2020-01-04",3.5,5.79,411,"1990-12-21 2020-01-04",,,,
2020-12-27,-2.7,5.99,450,"1990-12-20 2020-01-03",88.15,8.09,450,"1990-12-20 2020-01-03",0.73,5.32,450,"1990-12-20 2020-01-03",30.21,10.64,450,"1990-12-20 2020-01-03",-9.66,6.55,450,"1990-12-20 2020-01-03",64.77,11.18,450,"1990-12-20 2020-01-03",-6.26,6.01,450,"1990-12-20 2020-01-03",6.27,5.46,450,"1990-12-20 2020-01-03",1.97,4.05,442,"1990-12-20 2020-01-03",1.29,3.63,442,"1990-12-20 2020-01-03",0.73,1.91,442,"1990-12-20 2020-01-03",3.6,5.87,409,"1990-12-20 2020-01-02",,,,
2020-12-26,-2.72,5.84,450,"1990-12-19 2020-01-02",87.94,8.08,450,"1990-12-19 2020-01-02",0.79,5.18,450,"1990-12-19 2020-01-02",30.04,10.73,450,"1990-12-19 2020-01-02",-9.59,6.43,450,"1990-12-19 2020-01-02",64.73,10.95,450,"1990-12-19 2020-01-02",-6.18,5.92,450,"1990-12-19 2020-01-02",6.23,5.48,450,"1990-12-19 2020-01-02",1.91,4,442,"1990-12-19 2020-01-02",1.24,3.55,442,"1990-12-19 2020-01-02",0.72,1.96,442,"1990-12-19 2020-01-02",3.6,5.91,409,"1990-12-19 2020-01-02",,,,
