ListId,Status ,DaysOnMarket,GrossFloorArea,AdjustedLivingArea,PropertyType,HOAFee,PropertyTax,Bedrooms,Bathrooms,YearBuilt,GarageSpace,Address,Area,City,Province,Latitude,Longitude,ListPrice
540,Available,12,831,731,Condo,3020,2161,2,1,2013,1,1503 81 CHURCH Street,Cedar Hill,Kitchener,ON,43.446644,-80.487755,194500
541,Available,109,641,564,Condo,2660,2388,1,1,2009,1,164 Max Becker Drive,Laurentian West,Kitchener,ON,43.403786,-80.506622,215000
542,Available,116,552,486,Condo,2830,3579,1,1,2010,1,44 Eliza Avenue,Laurentian West,Kitchener,ON,43.39922,-80.524658,322175
543,Available,78,815,717,Condo,2440,4287,2,1,2009,1,300 Westmount Road E,Meinzinger State Park,Kitchener,ON,43.42606,-80.504669,385900
544,Available,38,821,722,Condo,3040,3610,2,1,2005,1,8 305 Briarmeadow Drive,Idlewood,Kitchener,ON,43.43996,-80.422363,325000
545,Available,104,766,674,Condo,3030,3277,2,1,2009,1,417 Courtland Avenue,Mill Courtland Woodside Park,Kitchener,ON,43.437489,-80.478294,295000
546,Available,115,1777,1422,Semi-Detached,3550,6886,3,2,2001,2,1133 Doon Village Road,Doon South,Kitchener,ON,43.388584,-80.431282,619900
547,Available,10,3737,2990,Detached,4200,4160,6,4,1992,3,394 Activa Avenue,Laurentian West,Kitchener,ON,43.404503,-80.519814,374500
548,Available,67,710,625,Condo,2420,4165,2,1,2009,1,35 Ridgeway Crescent,Country Hills West,Kitchener,ON,43.40662,-80.497032,374900
549,Available,65,515,453,Condo,2450,5109,1,1,2009,1,354 Apple Hill Crescent,Trussler,Kitchener,ON,43.387787,-80.4925,459900
550,Available,46,538,473,Condo,2660,3998,1,1,2009,1,283 Erinbrook Drive,Country Hills West,Kitchener,ON,43.404907,-80.495247,359900
551,Available,100,602,530,Condo,2800,4664,1,1,2011,1,480 Veronica Drive,Centreville Chicopee,Kitchener,ON,43.439445,-80.428741,419900
552,Available,47,575,506,Condo,2590,6654,1,1,2011,1,38 Amelia Street,Grand River South,Kitchener,ON,43.449482,-80.407745,599000
553,Available,112,844,743,Condo,2580,4165,2,1,2013,1,204 VANIER Drive,Vanier,Kitchener,ON,43.426662,-80.4618,374900
554,Available,26,637,561,Condo,2530,3642,1,1,2018,1,48 HIGHBROOK Street,Laurentian Hills,Kitchener,ON,43.409439,-80.499725,327900
555,Available,78,565,497,Condo,2610,2044,1,1,2015,1,17 60 ELMSDALE Drive,Laurentian Hills,Kitchener,ON,43.422153,-80.49585,184000
556,Available,31,1769,1415,Semi-Detached,3510,5720,3,2,2000,2,10 Yarrow Court,Laurentian West,Kitchener,ON,43.402744,-80.511238,514900
557,Available,57,3854,3083,Detached,3580,7765,6,4,1989,3,11 3 Sims Estate Place,Centreville Chicopee,Kitchener,ON,43.438904,-80.420242,699000
558,Available,77,885,779,Condo,2770,4663,2,1,2011,1,236 OREGON Court,Doon South,Kitchener,ON,43.387577,-80.431694,959900
559,Available,65,502,442,Condo,2870,4620,1,1,2017,1,209 Northmanor Crescent,Highland West,Kitchener,ON,43.438423,-80.549568,415900
560,Available,81,787,693,Condo,2470,1692,2,1,2008,1,227 Chestnut Hill Crescent,Doon South,Kitchener,ON,43.381294,-80.427307,152300
561,Available,79,536,472,Condo,2630,2000,1,1,2018,1,247 PIONEER Drive,Pioneer Park,Kitchener,ON,43.39362,-80.439751,180000
562,Available,107,507,446,Condo,2750,4165,1,1,2009,1,204 VANIER Drive,Vanier,Kitchener,ON,43.426662,-80.4618,374900
563,Available,69,1833,1466,Detached,3770,9598,4,3,1999,2,529 TERRINGTON Crescent,Doon South,Kitchener,ON,43.37632,-80.428032,864000
564,Available,104,1729,1383,Detached,3550,2999,4,3,2000,2,66 Borden Avenue,King East,Kitchener,ON,43.444454,-80.472672,270000
565,Available,57,1534,1227,Semi-Detached,3700,4997,3,2,2007,2,91 Georgian Crescent,Grand River North,Kitchener,ON,43.467094,-80.442169,449800
566,Available,18,1486,1189,Semi-Detached,3580,1832,3,2,2006,2,6 165 GREEN VALLEY Drive,Pioneer Park,Kitchener,ON,43.395489,-80.427216,164900
567,Available,84,617,543,Condo,2790,2109,1,1,2019,1,212 3227 KING Street E,Centreville Chicopee,Kitchener,ON,43.425385,-80.425407,189900
568,Available,43,611,538,Condo,2230,2443,1,1,2017,1,65 Cluthe Crescent,Pioneer Park,Kitchener,ON,43.397125,-80.452171,219900
569,Available,59,622,547,Condo,2260,3998,1,1,2013,1,10 Royal Orchard Place,Forest Heights,Kitchener,ON,43.415348,-80.52948,359900
570,Available,118,3883,3106,Detached,3840,3499,6,4,1993,3,41 Cambridge Avenue,Rosemount,Kitchener,ON,43.457245,-80.465225,315000
571,Available,44,1993,1594,Detached,3800,4442,4,3,2003,2,95 Bridlewreath Street,Laurentian West,Kitchener,ON,43.405163,-80.510262,399900
572,Available,46,1891,1513,Detached,3830,7086,4,3,2001,2,22 CEDARLAWN Court,Gurnett,Hamilton,ON,43.220734,-79.921524,579900
573,Available,56,829,730,Condo,2930,4275,2,1,2005,1,129 EAST 31ST Street,Raleigh,Hamilton,ON,43.234478,-79.845093,349900
574,Available,46,1542,1234,Detached,3640,6963,4,3,2003,2,23 BORDEAUX Court,Barnstown,Hamilton,ON,43.199207,-79.875671,569900
575,Available,10,594,523,Condo,3280,2687,1,1,2014,1,975 UPPER WELLINGTON Street,Bruleville,Hamilton,ON,43.224483,-79.872437,219900
576,Available,85,861,758,Condo,2950,3909,2,1,2011,1,#2 - 300 REXFORD DR,Randall,Hamilton,ON,43.207241,-79.849724,319900
577,Available,84,793,698,Condo,3290,4387,2,1,2011,1,226 SOUTHWOOD Drive,Sherwood,Hamilton,ON,43.225456,-79.818954,359000
578,Available,29,1302,1042,Semi-Detached,3870,3970,3,2,2008,2,193 East 19th Street,Inch Park,Hamilton,ON,43.236198,-79.857582,324900
579,Available,62,505,444,Condo,2930,4275,1,1,2019,1,# 703 - 66 BAY ST S,Durand,Hamilton,ON,43.255989,-79.875145,349900
580,Available,72,756,665,Condo,3360,4494,2,1,2010,1,295-297 OTTAWA Street,Crown Point West,Hamilton,ON,43.250462,-79.816887,367800
581,Available,97,811,714,Condo,3380,2809,2,1,2012,1,532 FERGUSON Avenue,North End East,Hamilton,ON,43.27071,-79.854385,229900
582,Available,51,620,546,Condo,3140,3909,1,1,2010,1,517 UPPER JAMES Street,Centremount,Hamilton,ON,43.242424,-79.875542,319900
583,Available,36,789,694,Condo,2570,3421,2,1,2010,1,5 HILTON Street,Durand,Hamilton,ON,43.248795,-79.8787,280000
584,Available,93,1736,1389,Semi-Detached,3630,4387,3,2,2007,2,48 Evans Street,Central Hamilton,Hamilton,ON,43.25713,-79.855667,359000
585,Available,63,624,549,Condo,2420,6537,1,1,2015,1,202 BELMONT Avenue,Crown Point West,Hamilton,ON,43.249962,-79.822159,535000
586,Available,57,1870,1496,Detached,3440,4582,4,3,2003,2,1749 UPPER WENTWORTH Street,Chappel East,Hamilton,ON,43.196201,-79.873352,375000
587,Available,100,560,493,Condo,2570,6537,1,1,2009,1,202 BELMONT Avenue,Crown Point West,Hamilton,ON,43.249962,-79.822159,535000
588,Available,100,649,571,Condo,2940,2516,1,1,2013,1,102 NEIL AVE,Greenford,Hamilton,ON,43.227161,-79.767403,205900
589,Available,75,747,657,Condo,3360,2443,2,1,2007,1,148 BURTON Street,Industrial Sector A and Keith,Hamilton,ON,43.263344,-79.845551,199900
590,Available,46,561,494,Condo,3390,2560,1,1,2016,1,150 AVONDALE Street,Crown Point West,Hamilton,ON,43.252605,-79.825348,209500
591,Available,74,1645,1316,Semi-Detached,3420,3999,3,2,2007,2,#335 - 5679 ARROWHEAD RD Hamilton,Bailieboro,Peterborough,ON,44.119431,-78.314758,399900
592,Available,33,734,646,Condo,3180,3999,2,1,2011,1,5679 ARROWHEAD RD|Unit 335 BAILIEBORO,Bailieboro,Peterborough,ON,44.120411,-78.314285,399900
593,Available,54,845,744,Condo,3090,4036,2,1,2010,1,803 CHAPMAN BOULEVARD,Elmvale - Eastway - Riverview - Riverview Park West,Ottawa,ON,45.396999,-75.632889,374900
594,Available,53,855,752,Condo,2810,5895,2,1,2004,1,69 PELLAN WAY,Kanata,Ottawa,ON,45.328678,-75.907623,547500
595,Available,33,1324,1059,Semi-Detached,3770,6352,3,2,2006,2,LOT 4 ST. PAUL,Riverside,Windsor,ON,42.330109,-82.943413,355000
596,Available,117,1510,1208,Semi-Detached,3660,6261,3,2,2007,2,1825 WESTMINSTER,East Windsor,Windsor,ON,42.313999,-82.967163,349900
597,Available,120,628,553,Condo,2710,4293,1,1,2014,1,649 ESTATE PK,Windsor,Windsor,ON,42.310738,-82.846184,239900
598,Available,57,858,755,Condo,3120,4555,2,1,2008,1,220 CHELTON Road,Jackson,London,ON,42.960289,-81.175217,339900
599,Available,32,1550,1240,Semi-Detached,3890,2344,3,2,2008,2,5 - 30 CLARENDON Crescent,White Oaks,London,ON,42.947899,-81.240601,174900
600,Available,102,571,502,Condo,2810,1991,1,1,2013,1,2 3710 MAIN Street,Niagara Falls,Niagara Falls,ON,43.058968,-79.050613,155000
601,Available,72,616,542,Condo,2380,4699,1,1,2016,1,6911 DEVON Drive,Niagara Falls,Niagara Falls,ON,43.074615,-79.131821,365900
602,Available,60,709,624,Condo,2860,1630,2,1,2012,1,375 King Street,Waterloo,Waterloo,ON,43.482498,-80.527054,149900
603,Available,12,1795,1436,Semi-Detached,3440,9188,3,2,1999,2,Lot #156 Snowberry Court,Waterloo,Waterloo,ON,43.457218,-80.600441,844900
604,Available,101,585,515,Condo,2770,3752,1,1,2009,1,B 176 CAVELLETTI Court,Waterloo,Waterloo,ON,43.489429,-80.484985,345000
605,Available,35,714,628,Condo,2800,1943,2,1,2006,1,7 203 FAIRWAY Road N,Centreville Chicopee,Kitchener,ON,43.432953,-80.428986,174900
606,Available,50,543,478,Condo,3070,2450,1,1,2009,1,150 AVONDALE ST,Crown Point West,Hamilton,ON,43.252605,-79.825348,200500
607,Available,107,1766,1413,Semi-Detached,3770,5375,3,2,2006,2,116 CHARLESWOOD CRES,Hamilton,Hamilton,ON,43.177521,-79.800346,439900
608,Available,15,1553,1242,Semi-Detached,3830,2411,3,2,2003,2,105 KILLARNEY Place,Stoneybrook,London,ON,43.038124,-81.226387,179900
609,Available,74,843,742,Condo,3340,5103,2,1,2010,1,21 OAKHURST CRESCENT,Blackburn Hamlet,Ottawa,ON,45.439167,-75.558022,474000
610,Available,35,1685,1348,Semi-Detached,3880,3627,3,2,2007,2,#402 - 1250 Bridletowne Circ,Bridlewood,Toronto,ON,43.794464,-79.312782,589900
611,Available,72,1702,1362,Semi-Detached,3710,2631,3,2,2007,2,#302 - 28 Empress Ave,Willowdale,Toronto,ON,43.769981,-79.411751,427900
612,Available,106,594,523,Condo,2790,4605,1,1,2019,1,#514 - 25 Laidlaw St,Toronto,Toronto,ON,43.640354,-79.426109,749000
613,Available,20,529,466,Condo,3140,2766,1,1,2016,1,255 Blythwood Rd,Midtown Toronto,Toronto,ON,43.718014,-79.392662,450000
614,Available,112,567,499,Condo,3290,1352,1,1,2012,1,#320 - 801 KING ST W,Niagara,Toronto,ON,43.642792,-79.407196,220000
615,Available,85,630,554,Condo,3170,3842,1,1,2010,1,69 GILBERT AVE,Earlscourt,Toronto,ON,43.679153,-79.457504,625000
616,Available,115,531,467,Condo,2640,1967,1,1,2010,1,#554 - 313 RICHMOND ST E,Old Town,Toronto,ON,43.653194,-79.368637,320000
617,Available,11,1657,1326,Semi-Detached,3410,3688,3,2,2006,2,359 ASHDALE AVE,Leslieville,Toronto,ON,43.674438,-79.322563,599900
618,Available,96,504,444,Condo,2440,3196,1,1,2016,1,#Th 2 - 68 CARR ST,Downtown,Toronto,ON,43.649609,-79.403625,519900
619,Available,64,2000,1600,Detached,3750,4906,4,3,1998,2,7 HARRISON ST,Little Italy,Toronto,ON,43.651443,-79.418373,798000
620,Available,61,621,546,Condo,2810,2945,1,1,2018,1,#Ph06 - 21 GRENVILLE ST,Downtown,Toronto,ON,43.661793,-79.384506,479000
621,Available,68,743,654,Condo,3280,3378,2,1,2010,1,482 SPADINA RD,Midtown Toronto,Toronto,ON,43.692696,-79.414703,549500
622,Available,109,1428,1142,Semi-Detached,3520,3314,3,2,1999,2,#419 - 68 BROADVIEW AVE,Riverdale,Toronto,ON,43.657417,-79.349815,539000
623,Available,91,4344,3475,Detached,4100,4297,6,4,1989,3,785 EASTERN AVE,Leslieville,Toronto,ON,43.66098,-79.330055,699000
624,Available,28,1718,1374,Semi-Detached,3870,6117,3,2,2006,2,152 MEDLAND ST,High Park North,Toronto,ON,43.662804,-79.465935,995000
625,Available,25,511,450,Condo,3200,4851,1,1,2012,1,162 ROSEMOUNT Avenue,Earlscourt,Toronto,ON,43.676144,-79.443947,789000
626,Available,84,590,519,Condo,2590,2274,1,1,2011,1,#Ph62 - 313 RICHMOND ST E,Old Town,Toronto,ON,43.653194,-79.368637,369900
627,Available,12,1558,1246,Semi-Detached,3550,5532,3,2,2005,2,737 AVENUE RD,Midtown Toronto,Toronto,ON,43.696072,-79.40477,899900
628,Available,30,1239,991,Semi-Detached,3860,4610,3,2,2005,2,17 BRAD ST,High Park North,Toronto,ON,43.663395,-79.458008,749900
629,Available,44,610,537,Condo,2540,4918,1,1,2013,1,51 BELLEVILLE ST,Upper Beaches,Toronto,ON,43.686947,-79.290451,799900
630,Available,27,836,736,Condo,2630,2139,2,1,2013,1,283 SNOWDON AVE,North Toronto,Toronto,ON,43.733105,-79.393219,348000
631,Available,32,786,692,Condo,2820,4912,2,1,2010,1,18 NATALIE PL,Leslieville,Toronto,ON,43.66235,-79.342567,799000
632,Available,20,857,754,Condo,3140,3135,2,1,2006,1,#808 - 110 BLOOR ST W,Midtown Toronto,Toronto,ON,43.669445,-79.39225,509900
633,Available,91,644,567,Condo,2960,5532,1,1,2012,1,80 NEWMARKET AVE,Woodbine - Lumsden,Toronto,ON,43.68996,-79.304413,899900
634,Available,120,611,538,Condo,3000,2637,1,1,2011,1,34 AUSTIN TERR,Midtown Toronto,Toronto,ON,43.678749,-79.414062,429000
635,Available,35,1693,1354,Semi-Detached,3490,3381,3,2,1999,2,#2010 - 151 VILLAGE GREEN SQ,Agincourt,Toronto,ON,43.778614,-79.281258,549888
636,Available,101,1534,1227,Detached,3830,3688,4,3,2000,2,97 CULTRA SQ,West Hill,Toronto,ON,43.758068,-79.191078,599900
637,Available,119,1607,1286,Detached,3460,3990,4,3,1997,2,1 PEGASUS TR,Woburn,Toronto,ON,43.779556,-79.225761,649000
638,Available,43,507,446,Condo,2580,2816,1,1,2019,1,175 FLORENCE AVE,Lansing,Toronto,ON,43.756256,-79.418388,458000
639,Available,43,733,645,Condo,2600,3381,2,1,2004,1,6 ALBA PL,Rexdale,Toronto,ON,43.731327,-79.604149,549900
640,Available,102,573,504,Condo,2450,3688,1,1,2016,1,210 RORY RD,Maple Leaf,Toronto,ON,43.720924,-79.483597,599900
641,Available,70,763,671,Condo,3070,5840,2,1,2011,1,7 LEHAR CRES,Hillcrest Village,Toronto,ON,43.793015,-79.361977,950000
642,Available,66,1310,1048,Semi-Detached,3410,5711,3,2,2003,2,124 ASHBOURNE DR,Eatonville,Toronto,ON,43.648678,-79.545883,929000
643,Available,24,847,745,Condo,3200,4180,2,1,2009,1,79 CHAPMAN AVE,Woodbine Gardens,Toronto,ON,43.700798,-79.297798,679900
644,Available,27,1795,1436,Detached,3730,3565,4,3,1999,2,52 FERNANDO RD,Emery,Toronto,ON,43.745102,-79.539406,579900
645,Available,40,761,670,Condo,2850,4518,2,1,2013,1,42 PARADE SQ,Highland Creek,Toronto,ON,43.791893,-79.180328,734900
646,Available,90,1728,1382,Detached,3770,4303,4,3,2001,2,103 FISHERY RD,Highland Creek,Toronto,ON,43.790642,-79.176041,699900
647,Available,33,571,502,Condo,2950,2066,1,1,2019,1,#5 - 1646 VICTORIA PARK AVE,Victoria Village,Toronto,ON,43.73098,-79.30584,336000
648,Available,64,723,636,Condo,3200,2581,2,1,2004,1,#1721 - 5 SHEPPARD AVE E,Willowdale,Toronto,ON,43.761501,-79.409882,419800
649,Available,51,1365,1092,Semi-Detached,3550,4906,3,2,2007,2,#P1 -01 - 10 BLOORVIEW PL,Don Valley Village,Toronto,ON,43.773495,-79.358963,798000
650,Available,50,601,529,Condo,3130,2151,1,1,2014,1,#32 - 83 IRWIN RD,Rexdale,Toronto,ON,43.724998,-79.559105,349900
651,Available,74,644,567,Condo,2820,2644,1,1,2013,1,207 ENNERDALE RD,Fairbank,Toronto,ON,43.693851,-79.452827,430000
652,Available,93,1781,1425,Detached,3430,1383,4,3,1999,2,#1614 - 390 DIXON RD,Kingsview Village,Toronto,ON,43.695709,-79.557632,225000
653,Available,61,582,512,Condo,2530,2146,1,1,2014,1,#408 - 3845 LAKE SHORE BLVD W,Long Branch,Toronto,ON,43.590603,-79.544258,349000
654,Available,86,539,474,Condo,3330,1844,1,1,2012,1,49 THIRTY SEVENTH ST,Long Branch,Toronto,ON,43.591671,-79.537209,300000
655,Available,13,544,479,Condo,2460,3981,1,1,2009,1,103 BAMFORD CRES,Jane and Finch,Toronto,ON,43.769268,-79.526489,647500
656,Available,28,2079,1663,Detached,3830,3658,4,3,1995,2,#1809 - 265 RIDLEY BLVD,Nortown,Toronto,ON,43.739479,-79.42408,595000
657,Available,45,578,509,Condo,3030,3191,1,1,2013,1,17 A HOBDEN PL,Richview,Toronto,ON,43.684471,-79.565704,519000
658,Available,42,858,755,Condo,2560,3068,2,1,2005,1,39 COBALT ST,Mount Dennis,Toronto,ON,43.692429,-79.498917,499000
659,Available,54,720,634,Condo,3350,3689,2,1,2005,1,22 TOULON RD,Woburn,Toronto,ON,43.761688,-79.221779,599999
660,Available,37,536,472,Condo,2750,3990,1,1,2019,1,11 ELLINGTON DR,Wexford,Toronto,ON,43.747566,-79.290649,649000
661,Available,64,1791,1433,Semi-Detached,3580,2945,3,2,1999,2,137 CONN SMYTHE DR,Scarborough Village,Toronto,ON,43.743988,-79.223457,479000
662,Available,41,800,704,Condo,3040,3995,2,1,2007,1,41 ARCHIBALD MEWS,Bendale,Toronto,ON,43.753349,-79.264595,649900
663,Available,66,1527,1222,Semi-Detached,3610,3191,3,2,2002,2,20 HEAVITREE DR,Downsview,Toronto,ON,43.726231,-79.514557,519000
664,Available,66,569,501,Condo,2720,4297,1,1,2013,1,1 B BOWSPRIT AVE,Humber Heights - Westmount,Toronto,ON,43.697193,-79.52858,699000
665,Available,105,704,620,Condo,2480,2570,2,1,2013,1,33 MUNRO BLVD,St. Andrew - Windfields,Toronto,ON,43.745895,-79.397919,418000
666,Available,45,801,705,Condo,2860,3443,2,1,2013,1,30 BUSHEY AVE,Rockcliffe - Smythe,Toronto,ON,43.6833,-79.484657,560000
667,Available,12,796,700,Condo,2950,3073,2,1,2012,1,#17 - 671 HUNTINGWOOD DR,Tam O'Shanter,Toronto,ON,43.7897,-79.30526,499900
668,Available,61,500,440,Condo,2590,2453,1,1,2013,1,#335 - 4750 YONGE ST,Toronto,Toronto,ON,43.761047,-79.410904,399000
669,Available,87,530,466,Condo,3270,3319,1,1,2014,1,#279 - 209 FORT YORK BLVD,Niagara,Toronto,ON,43.636963,-79.404671,539900
670,Available,34,869,765,Condo,2670,5527,2,1,2009,1,#1007 - 32 DAVENPORT RD,Midtown Toronto,Toronto,ON,43.673172,-79.389687,899000
671,Available,111,4314,3451,Detached,3850,8386,5,4,1995,3,#6802 - 10 YORK ST,Downtown,Toronto,ON,43.641247,-79.380821,2340000
672,Available,117,560,493,Condo,3350,2809,1,1,2011,1,#605 - 18 HOLMES AVE,Willowdale,Toronto,ON,43.778435,-79.41333,457000
673,Available,51,894,787,Condo,2580,2581,2,1,2009,1,#1908 - 23 LORRAINE DR,Willowdale,Toronto,ON,43.778015,-79.416656,419900
674,Available,43,818,720,Condo,3510,4273,2,1,2009,1,#1904 - 1 MARKET ST,Downtown,Toronto,ON,43.646873,-79.371078,695000
675,Available,31,623,548,Condo,3150,3627,1,1,2015,1,#18 - 385 The East Mall,Islington - City Centre West,Toronto,ON,43.645439,-79.558334,589900
676,Available,36,789,694,Condo,3170,2704,2,1,2012,1,#514 - 1403 Royal York Rd,Humber Heights - Westmount,Toronto,ON,43.682999,-79.525726,439900
677,Available,115,886,780,Condo,2630,2557,2,1,2012,1,#2303 - 820 Burnhamthorpe Rd Rd,Markland Wood,Toronto,ON,43.639656,-79.58271,415900
678,Available,11,590,519,Condo,2670,2121,1,1,2009,1,#904 - 1 Valhalla Inn Rd,Islington - City Centre West,Toronto,ON,43.640285,-79.559464,345000
679,Available,96,756,665,Condo,3360,3012,2,1,2007,1,#2106 - 1 Valhalla Inn Rd,Islington - City Centre West,Toronto,ON,43.640285,-79.559464,489900
680,Available,83,1315,1052,Semi-Detached,3460,2213,3,2,2008,2,#708 - 7 Michael Power Pl,Islington - City Centre West,Toronto,ON,43.644325,-79.529732,359900
681,Available,73,2093,1674,Detached,3720,2397,4,3,1997,2,#906 - 235 Sherway Gardens Rd,Islington - City Centre West,Toronto,ON,43.609261,-79.558998,389900
682,Available,105,573,504,Condo,2590,2120,1,1,2013,1,#801 - 627 The West Mall Dr,Eringate - Centennial - West Deane,Toronto,ON,43.655231,-79.570572,344888
683,Available,41,1879,1503,Detached,3610,3381,4,3,1994,2,#3 - 15 Valhalla Inn Rd,Islington - City Centre West,Toronto,ON,43.640156,-79.558861,549900
684,Available,68,586,516,Condo,2670,1905,1,1,2018,1,#2408 - 235 Sherway Gardens Rd,Islington - City Centre West,Toronto,ON,43.609261,-79.558998,309900
685,Available,74,1746,1397,Semi-Detached,3470,2765,3,2,2008,2,#1520 - 100 Harrison Garden Blvd,Willowdale,Toronto,ON,43.757233,-79.404686,449800
686,Available,21,516,454,Condo,2890,3252,1,1,2009,1,#1217 - 155 YORKVILLE AVE,Midtown Toronto,Toronto,ON,43.670319,-79.394432,529000
687,Available,37,1505,1204,Detached,3760,2397,4,3,1996,2,#705 - 100 WESTERN BATTERY RD,Niagara,Toronto,ON,43.63966,-79.415771,389900
688,Available,109,1725,1380,Semi-Detached,3520,2336,3,2,2006,2,#1102 - 100 WESTERN BATTERY RD,Niagara,Toronto,ON,43.63966,-79.415771,379900
689,Available,51,900,792,Condo,3120,4855,2,1,2004,1,#603 - 141 ROEHAMPTON AVE,Midtown Toronto,Toronto,ON,43.708694,-79.394318,789800
690,Available,95,4019,3215,Detached,4310,6080,6,4,1991,3,#1205 - 8 THE ESPLANADE AVE,Downtown,Toronto,ON,43.64613,-79.375778,989000
691,Available,76,632,556,Condo,3260,2766,1,1,2009,1,#1611 - 125 WESTERN BATTERY RD,Niagara,Toronto,ON,43.639946,-79.416664,449900
692,Available,91,704,620,Condo,2490,2207,2,1,2009,1,#225 - 380 MACPHERSON AVE,Midtown Toronto,Toronto,ON,43.676369,-79.405739,359000
693,Available,86,1702,1362,Detached,3690,1592,4,3,2003,2,#415 - 707 DOVERCOURT RD,Dufferin Grove,Toronto,ON,43.660225,-79.428726,259000
694,Available,68,607,534,Condo,2670,2871,1,1,2019,1,#314 - 101 ERSKINE AVE,Mount Pleasant West,Toronto,ON,43.711609,-79.3955,467000
695,Available,79,1771,1417,Detached,3660,3688,4,3,1996,2,#1105 - 500 ST CLAIR AVE W,Midtown Toronto,Toronto,ON,43.683372,-79.418686,599900
696,Available,116,788,693,Condo,3360,2028,2,1,2006,1,#208 - 9 SPADINA AVE,Entertainment District,Toronto,ON,43.640247,-79.392395,329900
697,Available,118,618,544,Condo,3190,1955,1,1,2012,1,#506 - 9 SPADINA AVE,Entertainment District,Toronto,ON,43.640247,-79.392395,318000
698,Available,100,546,480,Condo,3350,2735,1,1,2013,1,#3011 - 155 YORKVILLE AVE,Midtown Toronto,Toronto,ON,43.670319,-79.394432,444900
699,Available,16,2175,1740,Detached,3500,2582,4,3,2003,2,#811 - 1 MICHAEL POWER PL,Islington - City Centre West,Toronto,ON,43.643925,-79.528885,420000
700,Available,119,634,558,Condo,2970,3995,1,1,2012,1,#Ph602 - 25 EARLINGTON AVE,The Kingsway,Toronto,ON,43.661209,-79.508301,649900
701,Available,58,1702,1362,Semi-Detached,3600,3682,3,2,1999,2,#1406 - 551 THE WEST MALL RD,Etobicoke West Mall,Toronto,ON,43.651909,-79.569687,599000
702,Available,61,506,445,Condo,2870,2151,1,1,2010,1,#104 - 50 SCARBOROUGH GOLF CLUB RD,Scarborough Village,Toronto,ON,43.744297,-79.209541,349900
703,Available,110,2079,1663,Detached,3620,1752,4,3,2002,2,#1409 - 10 PARKWAY FOREST DR,Henry Farm,Toronto,ON,43.769733,-79.345482,285000
